question_id,ctchat,m3d,med3dvlm,medevalkit,medgemma,merlin,radfm,vila_m3_vista3d
valid_502_a_1.nii.gz::0,0.00,1.00,0.66,0.00,0.00,0.66,0.00,0.00
valid_502_a_1.nii.gz::1,1.00,0.33,1.00,1.00,1.00,0.00,0.00,1.00
valid_502_a_1.nii.gz::2,0.33,1.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_502_a_1.nii.gz::3,0.00,0.33,0.66,0.33,1.00,0.00,1.00,0.00
valid_502_a_1.nii.gz::4,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00
valid_502_a_1.nii.gz::5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
valid_502_a_1.nii.gz::6,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
valid_502_a_1.nii.gz::7,1.00,0.00,0.00,0.33,0.00,0.33,0.33,0.00
valid_503_a_1.nii.gz::0,0.33,0.33,0.66,0.00,0.00,0.66,0.00,0.00
valid_503_a_1.nii.gz::1,1.00,1.00,0.33,1.00,1.00,0.33,1.00,1.00
valid_503_a_1.nii.gz::2,1.00,1.00,0.00,1.00,0.66,1.00,0.33,0.00
valid_503_b_1.nii.gz::0,1.00,0.33,0.66,1.00,1.00,0.00,0.00,1.00
valid_503_b_1.nii.gz::1,1.00,0.33,0.33,1.00,1.00,0.33,1.00,0.00
valid_503_b_1.nii.gz::2,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00
valid_504_a_1.nii.gz::0,0.00,0.66,0.66,0.00,1.00,0.66,0.00,0.00
valid_504_a_1.nii.gz::1,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
valid_504_a_1.nii.gz::2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_504_a_1.nii.gz::3,0.00,0.00,0.33,0.00,1.00,0.33,0.00,0.00
valid_504_a_1.nii.gz::4,1.00,0.33,0.00,1.00,1.00,1.00,0.00,0.00
valid_505_a_1.nii.gz::0,0.00,0.66,0.66,0.00,0.00,0.66,0.00,0.00
valid_505_a_1.nii.gz::1,0.00,0.00,0.66,0.00,0.00,0.33,0.00,0.00
valid_505_a_1.nii.gz::2,1.00,0.33,0.33,1.00,1.00,0.66,1.00,1.00
valid_505_a_1.nii.gz::3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_505_a_1.nii.gz::4,1.00,0.00,0.33,1.00,1.00,0.33,1.00,1.00
valid_505_a_1.nii.gz::5,1.00,1.00,1.00,1.00,0.00,0.66,0.00,0.00
valid_505_a_1.nii.gz::6,1.00,0.33,0.33,1.00,1.00,0.33,0.00,1.00
valid_506_a_1.nii.gz::0,0.66,1.00,1.00,1.00,1.00,0.33,0.00,0.00
valid_506_a_1.nii.gz::1,0.00,0.66,0.33,0.00,0.00,0.33,0.00,1.00
valid_506_a_1.nii.gz::2,0.00,0.00,0.66,0.00,0.33,0.66,1.00,0.66
valid_506_a_1.nii.gz::3,0.00,0.33,0.66,0.33,0.00,0.66,0.00,0.00
valid_506_a_1.nii.gz::4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_506_a_1.nii.gz::5,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00
valid_506_a_1.nii.gz::6,0.00,0.33,0.00,0.33,0.00,0.66,0.00,0.00
valid_506_a_1.nii.gz::7,1.00,0.00,0.33,1.00,0.66,0.00,0.00,0.00
valid_506_a_1.nii.gz::8,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00
valid_506_a_1.nii.gz::9,1.00,0.00,0.33,0.00,0.33,0.33,0.00,0.33
valid_507_a_1.nii.gz::0,0.66,0.00,0.66,0.00,0.00,0.66,0.00,0.00
valid_507_a_1.nii.gz::1,0.00,0.66,0.66,0.00,0.33,0.00,0.00,0.00
valid_507_a_1.nii.gz::2,0.00,0.66,0.66,0.00,0.33,0.00,0.00,0.00
valid_507_a_1.nii.gz::3,1.00,0.33,0.00,0.66,0.00,0.00,0.00,0.00
valid_507_a_1.nii.gz::4,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.00
valid_507_a_1.nii.gz::5,1.00,0.33,0.00,1.00,1.00,0.33,1.00,1.00
valid_507_a_1.nii.gz::6,0.00,0.66,0.66,0.00,0.00,0.66,0.66,0.00
valid_508_a_1.nii.gz::0,0.00,0.00,0.00,0.00,0.66,0.00,0.33,0.00
valid_508_a_1.nii.gz::1,1.00,0.33,0.66,0.66,0.00,0.33,0.00,0.66
valid_508_a_1.nii.gz::2,1.00,0.33,0.33,0.00,0.00,0.00,1.00,1.00
valid_508_a_1.nii.gz::3,1.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00
valid_508_a_1.nii.gz::4,1.00,0.33,1.00,0.00,1.00,0.33,0.66,0.00
valid_509_a_1.nii.gz::0,0.00,0.66,0.00,0.33,0.00,0.66,0.00,1.00
valid_509_a_1.nii.gz::1,0.00,0.00,0.66,0.66,0.00,0.00,0.00,0.00
valid_509_a_1.nii.gz::2,1.00,0.00,0.33,1.00,1.00,0.33,1.00,1.00
valid_509_b_1.nii.gz::0,0.33,0.00,0.00,0.00,0.00,0.66,1.00,0.00
valid_509_b_1.nii.gz::1,0.33,0.00,0.66,0.00,0.00,0.33,0.00,0.00
valid_509_b_1.nii.gz::2,1.00,0.00,0.00,1.00,1.00,0.66,0.00,1.00
valid_50_a_1.nii.gz::0,1.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00
valid_50_a_1.nii.gz::1,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00
valid_50_a_1.nii.gz::2,1.00,0.33,1.00,1.00,1.00,0.33,1.00,1.00
valid_50_a_1.nii.gz::3,0.00,1.00,0.33,0.00,0.00,0.00,0.00,0.33
valid_50_a_1.nii.gz::4,0.00,0.33,1.00,0.00,0.00,0.00,0.00,0.00
valid_50_a_1.nii.gz::5,1.00,0.33,0.33,1.00,1.00,0.33,1.00,1.00
valid_50_a_1.nii.gz::6,1.00,1.00,0.33,1.00,1.00,0.66,1.00,0.00
valid_50_a_1.nii.gz::7,1.00,1.00,0.66,1.00,0.00,0.33,1.00,0.00
valid_50_a_1.nii.gz::8,0.00,0.66,0.66,0.00,1.00,0.66,0.00,0.00
valid_510_a_1.nii.gz::0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_510_a_1.nii.gz::1,1.00,0.00,0.33,1.00,1.00,0.33,1.00,1.00
valid_511_a_1.nii.gz::0,0.00,0.33,0.00,0.00,0.00,0.00,1.00,0.00
valid_511_a_1.nii.gz::1,0.00,0.66,0.33,0.66,0.66,0.00,0.00,0.00
valid_511_a_1.nii.gz::2,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00
valid_511_a_1.nii.gz::3,0.00,0.66,0.33,0.66,0.00,0.66,1.00,0.00
valid_511_a_1.nii.gz::4,0.66,0.00,0.33,0.33,0.33,0.00,0.00,0.00
valid_511_a_1.nii.gz::5,0.00,0.00,0.00,0.66,0.66,0.33,0.00,0.00
valid_512_a_1.nii.gz::0,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00
valid_512_a_1.nii.gz::1,0.00,0.00,0.00,0.00,0.66,0.33,0.00,0.00
valid_512_a_1.nii.gz::2,1.00,0.33,0.00,0.00,0.00,0.66,0.00,0.00
valid_512_a_1.nii.gz::3,1.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00
valid_512_a_1.nii.gz::4,1.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00
valid_512_b_1.nii.gz::0,0.00,0.00,0.00,0.33,0.00,0.66,0.00,0.00
valid_512_b_1.nii.gz::1,1.00,0.33,0.66,1.00,1.00,0.33,1.00,1.00
valid_512_b_1.nii.gz::2,0.33,0.66,0.00,1.00,1.00,1.00,1.00,0.00
valid_513_a_1.nii.gz::0,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.33
valid_513_a_1.nii.gz::1,0.00,0.33,0.00,0.00,1.00,0.66,0.00,0.00
valid_513_a_1.nii.gz::2,1.00,0.00,0.00,1.00,0.00,0.33,0.00,1.00
valid_514_a_1.nii.gz::0,0.33,0.00,0.00,0.00,0.00,0.66,0.00,0.00
valid_514_a_1.nii.gz::1,1.00,0.33,0.33,1.00,1.00,0.33,1.00,1.00
valid_514_a_1.nii.gz::2,1.00,0.66,0.00,0.00,0.00,1.00,0.00,0.00
valid_515_a_1.nii.gz::0,1.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00
valid_515_a_1.nii.gz::1,1.00,0.00,0.00,1.00,0.33,0.33,0.00,0.00
valid_515_a_1.nii.gz::2,1.00,0.00,0.00,0.00,0.33,0.33,0.33,0.00
valid_515_a_1.nii.gz::3,0.33,0.00,0.33,0.00,0.33,0.00,0.00,0.00
valid_515_a_1.nii.gz::4,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00
valid_515_a_1.nii.gz::5,1.00,0.00,0.33,1.00,1.00,0.33,1.00,1.00
valid_515_a_1.nii.gz::6,0.33,0.33,0.00,0.00,0.00,1.00,1.00,0.00
valid_516_a_1.nii.gz::0,0.00,0.00,0.66,0.00,0.00,0.00,0.33,1.00
valid_516_a_1.nii.gz::1,0.00,0.00,0.33,0.00,0.00,0.00,0.00,1.00
valid_516_a_1.nii.gz::2,1.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00
valid_516_a_1.nii.gz::3,0.00,0.33,0.66,1.00,1.00,0.66,0.00,1.00
valid_516_a_1.nii.gz::4,1.00,1.00,0.33,1.00,1.00,0.66,1.00,1.00
valid_517_a_1.nii.gz::0,0.66,1.00,0.33,0.33,0.33,0.00,0.00,0.00
valid_517_a_1.nii.gz::1,0.00,0.33,1.00,0.00,0.66,0.00,0.00,0.00
valid_517_a_1.nii.gz::2,1.00,0.66,0.00,0.66,0.33,0.00,0.00,0.33
valid_517_a_1.nii.gz::3,0.00,0.00,0.66,0.00,1.00,0.00,0.66,0.00
valid_518_a_1.nii.gz::0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
valid_518_a_1.nii.gz::1,1.00,0.33,0.33,1.00,0.33,0.00,1.00,0.00
valid_518_a_1.nii.gz::2,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_518_a_1.nii.gz::3,1.00,1.00,1.00,1.00,1.00,0.33,1.00,1.00
valid_519_a_1.nii.gz::0,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
valid_519_a_1.nii.gz::1,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.33
valid_519_a_1.nii.gz::2,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
valid_519_a_1.nii.gz::3,0.00,0.00,0.33,1.00,0.00,0.00,0.00,0.00
valid_519_a_1.nii.gz::4,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00
valid_519_a_1.nii.gz::5,1.00,0.33,1.00,1.00,1.00,0.00,1.00,1.00
valid_519_a_1.nii.gz::6,1.00,0.66,0.00,0.33,0.33,0.33,1.00,0.00
valid_519_a_1.nii.gz::7,1.00,0.33,0.66,1.00,1.00,0.66,0.00,1.00
valid_51_a_1.nii.gz::0,1.00,0.33,0.33,1.00,1.00,0.66,1.00,1.00
valid_520_a_1.nii.gz::0,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.33
valid_520_a_1.nii.gz::1,0.00,0.66,0.00,0.00,0.00,0.66,0.00,0.00
valid_520_a_1.nii.gz::2,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_520_a_1.nii.gz::3,1.00,0.33,0.00,1.00,0.00,0.33,1.00,0.00
valid_520_a_1.nii.gz::4,0.00,0.66,0.00,0.00,0.33,0.66,0.00,0.00
valid_520_a_1.nii.gz::5,0.00,0.00,0.00,0.00,1.00,0.00,0.33,0.00
valid_520_a_3.nii.gz::0,0.00,0.00,0.00,0.66,0.00,0.33,0.00,0.00
valid_520_a_3.nii.gz::1,0.00,0.00,0.00,0.00,0.33,0.66,0.00,0.00
valid_520_a_3.nii.gz::2,1.00,0.33,0.33,1.00,0.00,0.33,1.00,0.00
valid_520_a_3.nii.gz::3,0.00,0.66,0.00,0.00,0.00,0.66,0.00,0.00
valid_520_a_3.nii.gz::4,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00
valid_520_a_3.nii.gz::5,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00
valid_520_a_3.nii.gz::6,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00
valid_521_a_1.nii.gz::0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_521_a_1.nii.gz::1,1.00,0.00,0.33,1.00,1.00,0.33,1.00,1.00
valid_522_a_1.nii.gz::0,0.00,0.00,0.66,0.00,0.00,0.66,0.00,0.33
valid_522_a_1.nii.gz::1,1.00,1.00,0.33,0.00,0.00,0.00,0.00,1.00
valid_522_a_1.nii.gz::2,1.00,1.00,1.00,1.00,1.00,0.33,1.00,0.66
valid_522_a_1.nii.gz::3,0.00,0.33,0.33,0.66,0.00,0.66,0.00,0.00
valid_522_a_1.nii.gz::4,1.00,0.66,0.66,0.00,1.00,0.00,1.00,0.33
valid_523_a_1.nii.gz::0,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00
valid_523_a_1.nii.gz::1,0.00,0.00,0.66,0.66,0.66,0.33,0.00,0.00
valid_523_a_1.nii.gz::2,0.00,0.33,0.00,0.00,0.00,0.66,1.00,0.00
valid_523_a_1.nii.gz::3,1.00,0.66,0.00,0.00,0.00,0.00,1.00,0.00
valid_523_a_1.nii.gz::4,1.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00
valid_524_a_1.nii.gz::0,0.00,0.66,0.66,0.00,0.00,0.00,0.00,0.00
valid_524_a_1.nii.gz::1,1.00,0.33,1.00,1.00,1.00,0.33,1.00,1.00
valid_525_a_1.nii.gz::0,0.33,1.00,0.00,1.00,0.66,0.66,0.00,0.00
valid_525_a_1.nii.gz::1,1.00,0.33,0.33,1.00,1.00,0.66,0.00,1.00
valid_525_a_1.nii.gz::2,1.00,0.66,1.00,1.00,1.00,1.00,1.00,1.00
valid_526_a_1.nii.gz::0,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00
valid_526_a_1.nii.gz::1,1.00,0.00,1.00,0.00,0.00,0.33,0.00,0.00
valid_526_a_1.nii.gz::2,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00
valid_526_a_1.nii.gz::3,0.66,0.00,0.66,0.00,0.00,0.00,0.00,0.00
valid_527_a_1.nii.gz::0,0.00,0.66,0.00,0.00,0.00,0.66,0.00,0.00
valid_527_a_1.nii.gz::1,1.00,0.66,1.00,1.00,0.00,0.00,1.00,1.00
valid_527_a_1.nii.gz::2,1.00,0.00,0.66,0.00,1.00,0.00,0.00,0.00
valid_527_a_1.nii.gz::3,0.66,0.33,0.00,1.00,1.00,0.33,1.00,1.00
valid_527_a_1.nii.gz::4,0.00,0.00,0.66,1.00,0.00,0.66,0.66,0.00
valid_528_a_1.nii.gz::0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_528_a_1.nii.gz::1,1.00,0.00,0.00,1.00,1.00,0.33,1.00,1.00
valid_528_a_1.nii.gz::2,0.00,0.00,0.33,0.33,0.00,0.66,0.00,0.00
valid_528_a_1.nii.gz::3,1.00,0.33,0.00,1.00,1.00,0.00,0.00,0.00
valid_528_a_1.nii.gz::4,0.00,1.00,0.33,1.00,0.00,0.33,1.00,1.00
valid_529_a_1.nii.gz::0,1.00,0.33,0.33,1.00,1.00,0.33,0.00,1.00
valid_52_a_1.nii.gz::0,1.00,1.00,0.33,1.00,1.00,1.00,1.00,1.00
valid_52_a_1.nii.gz::1,1.00,0.66,0.66,1.00,1.00,0.66,1.00,1.00
valid_52_a_1.nii.gz::2,0.66,0.33,0.66,0.00,0.00,0.00,1.00,1.00
valid_52_a_1.nii.gz::3,1.00,1.00,0.33,1.00,1.00,0.66,1.00,0.66
valid_530_a_1.nii.gz::0,0.00,1.00,0.00,0.00,1.00,0.66,1.00,0.33
valid_530_a_1.nii.gz::1,0.00,0.33,0.66,0.00,0.00,0.00,0.00,0.00
valid_530_a_1.nii.gz::2,0.00,0.33,0.33,0.00,1.00,0.33,0.00,1.00
valid_530_a_1.nii.gz::3,0.00,0.33,0.33,1.00,0.00,0.66,0.00,0.00
valid_531_a_1.nii.gz::0,0.00,0.66,0.66,0.00,0.00,0.00,0.00,0.00
valid_531_a_1.nii.gz::1,1.00,0.00,0.33,1.00,1.00,0.33,1.00,1.00
valid_531_a_1.nii.gz::2,1.00,0.00,0.33,1.00,1.00,1.00,1.00,1.00
valid_531_b_1.nii.gz::0,1.00,0.33,0.33,1.00,1.00,1.00,0.66,0.00
valid_531_b_1.nii.gz::1,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00
valid_531_b_1.nii.gz::2,1.00,0.33,1.00,1.00,1.00,1.00,1.00,1.00
valid_532_a_1.nii.gz::0,0.66,1.00,1.00,1.00,1.00,0.66,0.00,0.00
valid_532_a_1.nii.gz::1,1.00,0.66,0.66,1.00,1.00,0.33,0.00,0.00
valid_532_a_1.nii.gz::2,1.00,0.00,0.66,0.66,0.66,0.66,0.00,0.00
valid_532_a_1.nii.gz::3,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00
valid_532_a_1.nii.gz::4,1.00,0.33,0.33,1.00,1.00,0.33,0.00,0.00
valid_532_a_1.nii.gz::5,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00
valid_533_a_1.nii.gz::0,1.00,0.66,0.00,0.00,0.00,0.66,0.00,0.00
valid_533_a_1.nii.gz::1,1.00,0.33,0.33,1.00,0.00,0.33,0.00,1.00
valid_533_a_1.nii.gz::2,0.00,0.66,1.00,0.66,0.33,1.00,0.66,0.00
valid_533_a_1.nii.gz::3,1.00,0.33,0.33,1.00,1.00,0.33,1.00,0.00
valid_533_a_1.nii.gz::4,1.00,0.66,0.66,1.00,1.00,1.00,0.00,1.00
valid_534_a_1.nii.gz::0,1.00,0.33,1.00,0.00,0.33,0.66,0.00,0.00
valid_534_b_1.nii.gz::0,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00
valid_534_b_1.nii.gz::1,1.00,0.33,0.33,1.00,1.00,0.33,1.00,0.00
valid_534_b_1.nii.gz::2,1.00,1.00,0.33,1.00,1.00,1.00,1.00,1.00
valid_534_b_1.nii.gz::3,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
valid_535_a_1.nii.gz::0,0.00,0.33,1.00,0.00,0.00,0.66,0.00,0.00
valid_535_a_1.nii.gz::1,0.00,0.33,1.00,0.00,0.00,0.00,0.00,0.00
valid_535_a_1.nii.gz::2,1.00,0.33,0.33,1.00,1.00,0.33,1.00,1.00
valid_535_b_1.nii.gz::0,0.00,0.66,0.33,0.00,0.00,0.00,0.00,0.00
valid_535_b_1.nii.gz::1,1.00,0.00,1.00,1.00,1.00,0.33,1.00,1.00
valid_535_c_1.nii.gz::0,0.00,0.33,0.66,0.00,0.33,0.66,0.00,0.33
valid_535_c_1.nii.gz::1,0.00,0.66,0.66,0.00,0.33,0.00,0.00,0.33
valid_535_c_1.nii.gz::2,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.33
valid_535_c_1.nii.gz::3,0.00,0.33,0.33,0.00,0.66,0.33,0.33,0.00
valid_535_c_1.nii.gz::4,0.00,0.00,0.33,0.00,0.00,0.33,0.66,0.00
valid_535_c_1.nii.gz::5,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00
valid_535_c_1.nii.gz::6,1.00,0.33,0.00,0.00,1.00,0.00,0.00,0.00
valid_535_c_1.nii.gz::7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_536_a_1.nii.gz::0,0.00,0.33,0.33,0.00,0.00,0.66,0.00,0.00
valid_536_a_1.nii.gz::1,1.00,0.33,0.66,1.00,1.00,0.33,1.00,0.00
valid_536_a_1.nii.gz::2,0.00,0.00,1.00,0.00,0.66,0.66,0.00,0.00
valid_536_a_1.nii.gz::3,1.00,0.33,0.33,1.00,1.00,0.00,1.00,1.00
valid_536_b_1.nii.gz::0,1.00,0.33,1.00,0.00,0.00,0.00,0.00,0.00
valid_536_b_1.nii.gz::1,1.00,1.00,0.33,1.00,1.00,0.33,1.00,1.00
valid_536_b_1.nii.gz::2,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00
valid_537_a_1.nii.gz::0,0.00,0.66,0.33,0.00,1.00,0.33,0.00,0.00
valid_537_a_1.nii.gz::1,1.00,1.00,1.00,1.00,1.00,0.66,1.00,1.00
valid_537_a_1.nii.gz::2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_537_a_1.nii.gz::3,1.00,0.33,0.33,1.00,1.00,0.33,1.00,1.00
valid_537_b_1.nii.gz::0,1.00,0.66,1.00,1.00,1.00,1.00,0.00,1.00
valid_537_b_1.nii.gz::1,1.00,0.33,0.33,0.00,0.00,1.00,1.00,1.00
valid_537_b_1.nii.gz::2,1.00,1.00,1.00,1.00,1.00,0.66,0.00,1.00
valid_537_b_1.nii.gz::3,0.33,0.00,1.00,0.66,0.00,0.66,0.00,0.00
valid_538_a_1.nii.gz::0,0.00,1.00,0.66,0.00,0.66,0.00,0.00,1.00
valid_538_a_1.nii.gz::1,0.00,0.66,0.66,0.00,0.00,0.00,0.00,0.00
valid_538_a_1.nii.gz::2,0.00,0.00,1.00,0.00,0.00,0.33,0.00,0.00
valid_538_a_1.nii.gz::3,0.00,0.66,0.33,0.00,0.00,0.00,0.00,0.00
valid_538_a_1.nii.gz::4,0.00,0.33,0.00,0.00,0.33,0.00,0.00,0.00
valid_538_a_1.nii.gz::5,0.66,0.00,0.33,0.66,0.66,0.33,0.00,0.00
valid_538_a_1.nii.gz::6,0.33,0.00,0.00,0.00,0.00,0.33,1.00,0.00
valid_538_a_1.nii.gz::7,1.00,0.00,0.33,1.00,1.00,0.33,0.00,1.00
valid_538_a_1.nii.gz::8,1.00,0.33,1.00,0.66,0.00,0.66,0.33,0.66
valid_538_a_1.nii.gz::9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_538_b_1.nii.gz::0,0.00,0.66,0.00,0.33,0.33,0.00,0.00,0.00
valid_538_b_1.nii.gz::1,0.00,0.00,0.66,1.00,0.00,0.00,1.00,0.00
valid_538_b_1.nii.gz::2,0.00,0.33,0.33,1.00,1.00,0.00,0.00,1.00
valid_538_b_1.nii.gz::3,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_538_b_1.nii.gz::4,0.00,0.00,0.66,0.66,0.00,0.00,0.00,0.66
valid_538_b_1.nii.gz::5,0.00,0.33,0.00,0.00,0.33,0.00,0.66,0.33
valid_538_b_1.nii.gz::6,0.00,0.00,0.33,0.66,0.66,0.00,0.33,0.00
valid_538_c_1.nii.gz::0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_538_c_1.nii.gz::1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_538_c_1.nii.gz::2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
valid_538_c_1.nii.gz::3,0.00,0.00,0.00,0.00,0.66,0.00,0.33,0.00
valid_538_c_1.nii.gz::4,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.66
valid_538_c_1.nii.gz::5,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00
valid_538_c_1.nii.gz::6,0.00,0.00,0.33,0.33,0.00,0.00,0.33,0.00
valid_539_a_1.nii.gz::0,0.33,0.66,0.66,0.00,0.00,0.66,0.33,0.00
valid_539_a_1.nii.gz::1,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00
valid_539_a_1.nii.gz::2,0.00,0.33,0.00,1.00,0.00,0.00,0.33,0.00
valid_539_a_1.nii.gz::3,0.00,0.33,0.33,0.00,1.00,0.00,1.00,0.00
valid_539_a_1.nii.gz::4,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00
valid_539_a_1.nii.gz::5,0.00,0.00,0.33,0.00,0.00,0.66,0.00,0.00
valid_53_a_1.nii.gz::0,0.66,0.66,1.00,0.33,0.00,0.00,1.00,0.00
valid_53_a_1.nii.gz::1,1.00,0.00,0.66,0.00,0.33,0.00,0.00,0.00
valid_53_a_1.nii.gz::2,0.00,0.00,0.00,0.00,0.33,0.66,0.00,0.00
valid_53_a_1.nii.gz::3,0.66,0.33,0.66,0.66,0.66,0.00,0.00,1.00
valid_53_a_1.nii.gz::4,0.00,0.66,0.33,1.00,1.00,0.33,1.00,1.00
valid_53_a_1.nii.gz::5,1.00,0.66,0.33,1.00,1.00,0.66,1.00,1.00
valid_53_a_1.nii.gz::6,1.00,0.00,0.33,1.00,1.00,1.00,1.00,1.00
valid_53_b_1.nii.gz::0,1.00,0.33,0.33,1.00,1.00,0.00,1.00,1.00
valid_53_b_1.nii.gz::1,1.00,1.00,0.66,0.00,0.00,0.00,0.33,1.00
valid_53_b_1.nii.gz::2,1.00,0.66,1.00,1.00,0.00,0.00,1.00,1.00
valid_53_b_1.nii.gz::3,0.00,0.66,0.00,0.00,1.00,0.00,0.00,0.00
valid_53_b_1.nii.gz::4,1.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00
valid_53_b_1.nii.gz::5,1.00,0.33,0.33,1.00,1.00,0.33,1.00,1.00
valid_53_b_1.nii.gz::6,0.00,0.33,0.00,1.00,0.66,0.66,0.00,0.00
valid_540_a_1.nii.gz::0,0.00,0.66,0.66,0.00,1.00,0.66,0.00,0.00
valid_540_a_1.nii.gz::1,0.00,0.66,0.66,0.33,0.00,0.00,1.00,0.00
valid_540_a_1.nii.gz::2,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00
valid_540_a_1.nii.gz::3,0.33,0.33,0.00,0.66,1.00,0.00,0.66,0.00
valid_540_a_1.nii.gz::4,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_541_a_1.nii.gz::0,0.00,0.33,0.33,0.00,0.33,0.33,0.00,0.00
valid_541_a_1.nii.gz::1,1.00,0.66,0.00,0.00,0.33,0.00,0.00,0.00
valid_541_a_1.nii.gz::2,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00
valid_541_a_1.nii.gz::3,0.00,0.33,0.33,0.00,0.00,0.00,0.33,0.00
valid_541_a_1.nii.gz::4,1.00,0.33,0.66,1.00,1.00,0.33,1.00,1.00
valid_541_a_1.nii.gz::5,0.00,0.00,0.00,0.66,0.00,0.66,1.00,0.00
valid_541_a_1.nii.gz::6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_542_a_1.nii.gz::0,0.00,0.66,0.66,0.00,0.33,0.00,0.00,0.00
valid_542_a_1.nii.gz::1,1.00,0.33,0.00,1.00,0.00,0.00,0.00,1.00
valid_542_a_1.nii.gz::2,1.00,0.33,0.00,0.00,0.00,0.00,0.33,0.00
valid_542_a_1.nii.gz::3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_542_a_1.nii.gz::4,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00
valid_542_a_1.nii.gz::5,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_543_a_1.nii.gz::0,1.00,0.33,0.33,0.00,0.00,0.00,0.33,0.00
valid_543_a_1.nii.gz::1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
valid_543_a_1.nii.gz::2,0.33,0.00,0.00,0.66,0.00,0.00,0.00,0.00
valid_544_a_1.nii.gz::0,0.00,0.33,0.66,0.00,0.00,0.00,0.00,0.00
valid_544_a_1.nii.gz::1,1.00,0.33,0.33,1.00,0.00,0.33,1.00,1.00
